GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
galETKM	0.4451370817394222	0.6945551486844823	0.22636868220919232	0.7688455717927973	0.9776399501127337	0.9714016521902545	0.9199273880832094	0.19601523351209424	0.9325171238841695	0.03402871536547724	0.815837219152808	0.7848663949886783	0.6291141989875169	0.3599709009612333	0.22256637182076644	0.01910988958490631	0.121093495418072	0.2732950147587724	0.3106103503709624	0.9001025562401155	0.8718515951098708	0.303534955882753	0.16010559706990612	0.4504153577695347	0.050218299781918385	0.8176726246251711	0.7608603845595296	0.28553746635430055	0.8782152919452355	0.808422023827906	0.0187933502070079	0.6808963565908652	0.03593970575529783	0.7928267396091468	0.4500959665557405	0.034289148996074964	0.4365050391743984	0.20789370077394023	0.9471416077183383	2.5666534569368702E-5	0.2200873252771136	0.5269183855071753	0.5425399067260447	0.7334972467551594	0.14374511316829575	0.9692287093862789	0.8981349094945807	0.06303977442287628	0.41993135293248984	0.37427342324200835	0.32112383576574455	0.39204812170211994	0.6650085296027606	0.4115015615891768	0.22564655030152714	0.06304339401076445	0.7018858806123878	0.8674099698643012	0.2994259653762982	0.06282033453494765	0.7998875741848095	0.4642167242898809	0.9927006875146117	0.6007216893441182	0.4651153650759582	0.945957649487278	0.7256933442050948	0.5667621481507064	0.24749140102574618	0.5498167636865652	0.018141462802798478	0.5219200485097061	0.5855047376110133	0.015506134594848033	0.5029045195602997	0.7865709843710049	0.913561880193248	0.03366801533922592	0.09082520364050803	0.722612989837258	0.6468721111005555	0.9657892781421624	0.9685137300022677	0.7244832103905899	0.11882348392586434	0.01917158704983788	0.1604061160860027	0.76681963669671	0.9923645898618068	0.04962664893773593	0.15407808004951004	0.6077231918038097	0.7933144330034663	0.07006069377167505	0.4105071986046634	0.05085249080376122	0.3868014611837771	0.8722617694502496	0.43848629886060564	0.014392905967079641
galS	0.5750334598128626	0.6055676430455428	0.44606414641342046	0.7345398519628448	0.8146424066592186	0.6253681734849676	0.7851547868081379	0.4467363361574328	0.7238207021915848	0.2202889301139193	0.5815578525469263	0.6451460994955713	0.36462845617441186	0.39911335688778854	0.44549937120059857	0.1483451499685487	0.3382478341790933	0.5307195107123709	0.4494642676758474	0.5844403494188898	0.5527170398821426	0.37123224675426864	0.30842984288761904	0.4586150238202517	0.19528467591714768	0.6414006273750474	0.6000928571938627	0.40801222834686873	0.6296661865320166	0.5846231819728108	0.1502018207106736	0.5059938074884898	0.1890245900012482	0.7052733030522875	0.6184731192217248	0.23708237200995283	0.45712479303485765	0.2948713308417051	0.765084323611051	0.021445986647903793	0.3730656178496143	0.49809865456933716	0.4610139594061674	0.658633903815323	0.3241619765000756	0.7341803648737982	0.6221363787872572	0.2465049950343902	0.5543404846460713	0.5248763896728956	0.3832804912227597	0.41242927917433275	0.7672278342559525	0.464542127848499	0.3440190193666548	0.3366634793813531	0.41612043144096883	0.6128455589760281	0.4225769082812836	0.20081903424392233	0.5957356399549997	0.6760655208373252	0.840523169618564	0.45550373715908543	0.4607859870593702	0.7828979076638828	0.5915241424802526	0.5192696435788943	0.27667137904154226	0.44699335233977094	0.1898697333258528	0.5909133683325011	0.5332764799452906	0.16498965035312088	0.5388118757901875	0.5935510378263551	0.7658670868020035	0.2923295740419576	0.27608329173261553	0.6361725781272737	0.4515099798792337	0.7362822402912731	0.6984170090104791	0.6606442255252013	0.3711919287867074	0.12131783744080785	0.3379672384976429	0.6766594977435845	0.8067865695877443	0.25813256906078424	0.3160008911264372	0.5569273607048223	0.46283718544735325	0.20567836496273734	0.5733564189651782	0.19498894684474435	0.5367068356296768	0.5430012649346214	0.5547486691374554	0.10365949251089386
glgCAP	0.6704242778773936	0.9332053535567545	0.5311560686659237	0.8244406539963366	0.9767970110060636	0.9675172193990886	0.8966979802038093	0.5840806893011297	0.8520021924556459	0.218795304851119	0.9763255528249228	0.9460112389309298	0.5632290122580589	0.7284543398303266	0.42065346279966903	0.1495702768998907	0.5034424147846799	0.6092010876047286	0.5390632853112358	0.9385640416282965	0.6815470891081659	0.6180012294875369	0.5891766781293089	0.7331650925875617	0.2521438947178291	0.8491698586454279	0.6946108998554581	0.5855392884478355	0.9097234173093588	0.9617187116926458	0.22712468554199283	0.6499997173831688	0.24198336315114857	0.9456533291399288	0.6287359102461347	0.30192341857017413	0.7535879464385952	0.4959222887114886	0.9725537667167105	0.008419807821488543	0.5648604066240548	0.711901935655464	0.6962563108156196	0.9107920733880559	0.3658709449446438	0.9289624952830325	0.9500371520027258	0.35691786565594574	0.6265220873599456	0.6870053584418292	0.5658132636021536	0.49217188809573753	0.8796142197382668	0.7564110507778186	0.56217335805837	0.30354327382147456	0.6617365480180581	0.9385062182596031	0.6126100092763287	0.36206898883384925	0.9284223176870812	0.9311298866761877	0.9954880714845129	0.8718951884360989	0.7566120599077666	0.9375198169778338	0.8799550947519635	0.8326692764490506	0.4430484915305692	0.7062065901648938	0.20645127902681662	0.6695778924557801	0.7876485295215151	0.17036513034316997	0.6661739806901297	0.9156970220090158	0.898655985871187	0.2530993096872888	0.315035175881298	0.7919794848560106	0.9011255276488151	0.9708371007643046	0.9758787920298344	0.8981695565318064	0.42803947083730104	0.15850529234471306	0.4255584257912191	0.900789732301186	0.9959287258792452	0.27360468308894437	0.5196360546577509	0.649750697487003	0.815182344489437	0.33651431815362426	0.7446302782023909	0.2737824498426584	0.6187038779161759	0.946238888518044	0.5550047333838161	0.15925630681378616
glgS	0.581260629431105	0.6873247549004254	0.4345819714154821	0.7818551942206422	0.982848464665388	0.9535867938060125	0.9181789167433103	0.3232936355697304	0.8460075480488503	0.17543506823188898	0.8412990756376919	0.6499996199000814	0.4899815696994327	0.5563101606763	0.327454024848369	0.13213397712487057	0.3105821252876993	0.5687514117537297	0.5268279899648941	0.9459420417881764	0.8512354126596202	0.6422079929884554	0.4207326672087518	0.4745884944775317	0.24808379562606137	0.9518502572177656	0.7439914278432987	0.409892538742032	0.7130710249980616	0.9317295578798821	0.1514503464305448	0.8339693837726379	0.14817867721950115	0.9182876196200881	0.5267681072286746	0.1832907424844145	0.5530295643313932	0.49112397503308464	0.9634014656881034	0.0053806572470431035	0.43416393727969443	0.6412766201520509	0.6109824396790948	0.7771279750267683	0.31797193407403335	0.9380525806823391	0.9113225883792605	0.2849608894031796	0.5623810953001784	0.5152469989020979	0.6521451425173911	0.5103862521341481	0.8376743724032266	0.6825399808021273	0.49645912291146516	0.3092791431593512	0.6500002847789614	0.8684572852459174	0.4893427178379625	0.2523512992152501	0.9536389467933258	0.897001328466118	0.9937302148847471	0.7961419955303073	0.6499995647142556	0.9506826637661162	0.8635355633424086	0.720500672761673	0.39235863096662	0.6044313805602666	0.11304419759176389	0.8490689006481378	0.6822484226575788	0.12356939250424648	0.6081477258301119	0.9496410178342131	0.9131866896804206	0.1619076019966424	0.2969018770638101	0.7955545994031079	0.5654895333711173	0.9676692022858276	0.9171936271888155	0.8087452948795143	0.3187981840102193	0.13712248780153627	0.4084196807523205	0.9250685531835936	0.9942139291159392	0.23726538369926845	0.3370098146396268	0.6765451872865424	0.8620582987994139	0.22974797401980968	0.60908117947571	0.21611593137947066	0.5892217687528043	0.7431941079406472	0.4750206999943123	0.11360647422228733
glnALG	0.7762395501589165	0.8989212545987602	0.4821241748965966	0.7550443733030503	0.9624148204945321	0.9714422547628294	0.9612627216188551	0.47015136983579026	0.9711830928558767	0.19963412994864893	0.7972809368827541	0.752905161264016	0.6169211366404598	0.5151135653285224	0.4003885916202669	0.14208067111225975	0.4524991707817412	0.43949141217216775	0.4708614989823624	0.9652901924298183	0.6590044035028323	0.6155196111808899	0.34856008336664474	0.6500002532962278	0.2175793927749511	0.8830415641086394	0.6800457827991506	0.49891869521652593	0.8412542186097087	0.8643668971312037	0.15377015034666228	0.9190286224006231	0.18341247258499846	0.6434671911177732	0.7119161290859576	0.23258109861453108	0.7526426756370814	0.39129205594918715	0.9789239925764289	0.00615410342473754	0.5261300988060132	0.7214746675994196	0.7814095195823125	0.8542825942314806	0.33097794373797773	0.9728983695729774	0.8161451244422234	0.2747683135405926	0.6298952788590967	0.6111371645255514	0.42311691800786205	0.4668862493357179	0.8553239801340543	0.7355488450539248	0.6052241867746887	0.27224807561183484	0.7577808059908439	0.9651291176489125	0.4478116264372452	0.3021480895410625	0.9502096534966553	0.8123430069876867	0.9948581623472315	0.6764196716469268	0.6251430480631304	0.9117422851443763	0.9366709080690487	0.6414026205645186	0.5923788328317056	0.6219467372250671	0.14294000075976615	0.8052920581022139	0.7615635678147621	0.20215095259050717	0.6499992503094573	0.9553724795522077	0.7309804878053205	0.20230215953548367	0.2390217051288825	0.8920576309139934	0.7990615637358904	0.9624979134516174	0.8555732618106265	0.825521438281467	0.3871303288258914	0.12466266143420242	0.34801592580460333	0.7180521886679732	0.9943798950384372	0.18216353394806475	0.45584224764482195	0.856735089515447	0.709387229877388	0.23772146300584507	0.5515760916091536	0.24176405877265741	0.5413408219194145	0.9581213549062911	0.6499995204452501	0.1119632286987217
glpD	0.5667048166203819	0.8819881363795247	0.5083581895112124	0.8733830891763228	0.9670041853463661	0.8873684361064127	0.8843699967570648	0.4359634971948695	0.9153221651037606	0.16652869810579987	0.6414960435701242	0.7960214741453371	0.6219257841269208	0.5484904952163815	0.3191727846962879	0.10005564053319001	0.41356867084000437	0.5397297919192645	0.4729482195517924	0.7901581614401616	0.9634702115861979	0.5355902948606015	0.4847464228387442	0.4898341065915749	0.2334113496696307	0.943055539021758	0.8049880700186354	0.5333744927906857	0.8968215323786832	0.8745420561134576	0.10571125182477463	0.7205881929370486	0.16706513092148279	0.924979000003299	0.5306924559172228	0.1636863291902089	0.6269808428283249	0.4876507756516458	0.8516508640550975	0.005376881242827174	0.6127151152829722	0.5487439865113698	0.6911089744896005	0.9394633379320748	0.3389486293295809	0.9015811771581438	0.903178794114074	0.28085055997612357	0.464725036581951	0.48803336951758397	0.47594153284928875	0.4307601452823582	0.6648841314124834	0.5800549151666484	0.4856901270553085	0.22223703129286793	0.6957520089717443	0.9549834365681596	0.5051606047435483	0.25372885312197985	0.9344341557737524	0.7946498566708508	0.9935974983092586	0.8882204397194432	0.6019454200333738	0.9163186692815466	0.6383443683838496	0.5467052966103202	0.3966206210670994	0.7298133682037397	0.14121961244142095	0.7980724336959554	0.8683458884282745	0.17967321410616252	0.789022523434557	0.9071593050046258	0.946370779217164	0.21378441302358195	0.2448387118921322	0.7691999601145428	0.48738970430220097	0.9797051996946171	0.9660800839668285	0.6779829062767883	0.4276580694549463	0.14999940006753998	0.27481871039804545	0.8465998131655935	0.9943805618120348	0.19217760440338205	0.3728122005515662	0.9227688741416165	0.8098706744488317	0.3003702587660829	0.4643288963872001	0.1628623829374963	0.4126610109157215	0.9600014030856445	0.692893543569281	0.13147858285319722
glpFK	0.6499998243418095	0.7709977883258541	0.5285050871913544	0.752294843638296	0.9770302419582818	0.9289035839400512	0.9248380258777493	0.38338018866575235	0.9029550066011901	0.22166467776030413	0.7016816540469755	0.7482492622827179	0.4521199988260239	0.5293209415810446	0.4957249801999202	0.1632004740448255	0.34221677158367425	0.5178463656496354	0.4698126884449292	0.890633120836716	0.7962594128981915	0.5293899530146374	0.35127967479405275	0.6963828707142173	0.22309164709446783	0.8803744633769459	0.9373691067683462	0.5310240506170701	0.8921680357495299	0.9348457130455813	0.18984460440710615	0.7103829524837978	0.13206318373582013	0.8995768020786822	0.6743833877457173	0.21217796014414533	0.6236739019261255	0.4454490916304508	0.9543818162709631	0.005418542195998227	0.44072826426083284	0.7518600044379589	0.5486671548364424	0.851846279957845	0.3304395814110305	0.8328054776420757	0.8725017606974665	0.30018740797269405	0.5076022142813534	0.5928120032489703	0.5317644515898672	0.6644329653294805	0.7126942911378472	0.5701276312099266	0.5522755769686756	0.2647495277923729	0.7090849507614447	0.965396221593741	0.594410644367691	0.22668953003574283	0.9564529549047501	0.8455531752494045	0.9941013458361486	0.6343003952897774	0.6014552366224156	0.9109583666509002	0.8798165947862914	0.643815382633274	0.434372954218431	0.8105062141238809	0.14406563769458136	0.7802908444940674	0.814010570718937	0.13096645985997254	0.695756754662727	0.9072755446711974	0.7294095387618194	0.17044619906563854	0.2893356574079438	0.7584591208394074	0.7646360423051307	0.9797452032674873	0.9550228279898515	0.8184564866262409	0.38645785432390717	0.11895367942418318	0.30016300409789404	0.9549233910970791	0.9949482811980894	0.16591847992878272	0.3642473354135791	0.8463494830468642	0.5312316108443118	0.2602419460990957	0.596426798766322	0.16898304142433532	0.5386483607419533	0.9554013008102785	0.5424134689437181	0.1271909500387886
glpTQ	0.7253929854832536	0.831287816384562	0.25261465187002874	0.820658338947038	0.9863364638406954	0.9588009158238268	0.9640335097276228	0.2141375951403806	0.9451588062329129	0.012315514040710076	0.7786947568083431	0.9477555191154653	0.5350106492259655	0.6046421023435918	0.20237832983410864	0.004038771276515745	0.1573687656125308	0.3040486231008884	0.3486661147877923	0.8703229343706923	0.8591139842738557	0.3156819263380031	0.2490957334095905	0.5043606520244774	0.02859175379435644	0.9676855339500815	0.8760340339746627	0.32877832656497574	0.9269637361755777	0.878074704993749	0.005394349061198292	0.72215786935453	0.008633350044718062	0.9506232810902494	0.6740173342971995	0.010863184585403524	0.6596237136486173	0.20564936832453082	0.9858265727517104	2.4325573863785506E-7	0.23711398375616985	0.5008841553109075	0.4484667081356776	0.9250673151967342	0.08814782689263904	0.9789500733455075	0.8029713845690554	0.024243661259343657	0.47180110108804013	0.6090073218214713	0.2714183912202203	0.3525860096204252	0.7780491543026626	0.4342034387177181	0.3225049893773594	0.027611618350177766	0.6103121616616082	0.9780182015609364	0.4815009497370463	0.037806654044431745	0.9682153924575675	0.7574625866119808	0.9975207163601542	0.8180091539349764	0.44660166404325763	0.9785565584498847	0.9454374158537046	0.8775177165090949	0.2737308641257424	0.6320131005596724	0.0041345216734798565	0.8107019714393798	0.8142358341441691	0.003968397851278914	0.6511752492250598	0.9633127815585047	0.9291818517143143	0.017048484741186077	0.05915629448179751	0.7351329235192751	0.7500111797637626	0.9880876287905583	0.9806387357186834	0.7302432776251142	0.1786119361113865	0.005661007790303825	0.09115942318660014	0.9347450174329828	0.9977092688413839	0.023170319827611495	0.15162980074500765	0.7110572904387397	0.8789345605634661	0.032434662919925084	0.42344054880155074	0.020070890857539145	0.43665051804409843	0.9604611546736522	0.46355420592530755	0.0034873468905927416
gntKU	0.8049764611128	0.8947204262191697	0.5018535055136044	0.6746762986497146	0.9750247928895939	0.8493577898506491	0.9757035293148391	0.5431063694986067	0.931468670624105	0.2755475483899703	0.7737313068040925	0.7957065029449737	0.7541686750182766	0.5907888324545354	0.534268478222356	0.16610733657703988	0.37776831856954995	0.5712973149113997	0.6766321640928168	0.9551213253995217	0.9076414461816698	0.6923908940722305	0.48368935707079236	0.7508433517809824	0.32511966358992506	0.9559881384800273	0.8047224592369396	0.5473906508752215	0.8896259511868895	0.8997767725345035	0.16734529958200203	0.7004096260147011	0.16310776652587847	0.9444696993574107	0.7717127284783335	0.20381319013663557	0.8831223427514959	0.39489396591309567	0.9547369746544606	0.00648553871319471	0.585069034789288	0.6032837181937314	0.6369169382374104	0.939531432015288	0.4076256535502594	0.9472005578489784	0.917122926609084	0.24126037341374346	0.6715928912187984	0.5559086502438577	0.6100983022885896	0.5792075638217808	0.9066661803459278	0.6046374856513712	0.6817900311808186	0.24138578259774252	0.6389179742437778	0.9001961752812369	0.7054435199152175	0.3132711086429714	0.9707959471120657	0.9460056263783474	0.9952676497700091	0.5514722019666407	0.5014406010868447	0.9551705377075245	0.8113658395957415	0.763165987973586	0.559435003964894	0.7376608463310301	0.11097646038440831	0.8370822719241838	0.7696842282949695	0.15835063041025932	0.6328577931292322	0.9714420539505658	0.8232244491043361	0.2193611368908338	0.2882084239172832	0.5969486362874691	0.8196762373326182	0.9826464404335301	0.9235515118609011	0.8331796670385269	0.46904571658901406	0.14186036762866175	0.41480602362640284	0.9353628910565658	0.9952082253230529	0.25864989125570087	0.4819379005445628	0.8281899906175628	0.6812805588017108	0.2620735806869927	0.6812618091057396	0.26860772092877516	0.7030453971877442	0.944646716779724	0.546356972680473	0.11105324366241841
gntT	0.3070296393093672	0.7224930822367526	0.08183746476975928	0.7490922481376044	0.9423515131849319	0.8599959476668503	0.9282508738839292	0.06550501302749438	0.8913311514355461	0.004180460250352062	0.713367438354464	0.6867433023162771	0.20574300458488304	0.2052243454275729	0.05661850215948677	0.0010599446886383034	0.04150152690317571	0.13168064075600405	0.14208138304714324	0.9252627590446806	0.9439320250148836	0.1312757248683301	0.07805113127737139	0.2037636828784794	0.008609809689510518	0.810970477671854	0.4108775109236141	0.10134395306724885	0.9667841217304588	0.7670300053302547	0.0015576430965893696	0.5213025197431836	0.0024211735879266488	0.9121627996245427	0.27580011212987576	0.0033456988622808308	0.22374536495961986	0.06385305045751241	0.9270632333806957	8.716731155035794E-8	0.09753756225923232	0.2437965310491675	0.25430850999913623	0.669856439242805	0.02663490718610289	0.9471809346464614	0.5316288111996301	0.006989595281638404	0.1502108428166269	0.18545407755283574	0.11288643169435385	0.10016299889070651	0.5242575383038116	0.13936138426905256	0.14131158919546327	0.009883531238272554	0.35627667567008914	0.9491744808735398	0.13571067652633043	0.00908831741609036	0.835220459994042	0.7015183053046851	0.9859819232892061	0.3759742720535349	0.17380645545557077	0.9755636798740844	0.8922030476965437	0.45028163504170854	0.08431226824336749	0.34063759353129003	7.620010303243056E-4	0.74497949837241	0.415765603235702	0.0014037763105762154	0.3530602990836597	0.7860279660903295	0.8147159727010173	0.0029620033875015026	0.011432571841051523	0.574212101335582	0.515904804477683	0.8996674355453196	0.9406657714397528	0.44980780758321837	0.02925763268375498	0.001049983327938497	0.018711737927577323	0.9136749030813524	0.9896421086724673	0.005737363700211305	0.0516755412459453	0.45387349621402734	0.5498882612085543	0.007542328027810284	0.19690984108820936	0.005181926867983543	0.16393800862965202	0.8694562548137449	0.19115430556530608	9.196389906517385E-4
ivbL_ilvBN	0.7765751356776751	0.6809424615021625	0.42617044631072404	0.7657953329389321	0.9717869931160029	0.8838560935085538	0.949070629755456	0.3318630501945646	0.9502231510456154	0.23661056095415714	0.8408543435064497	0.6913100164760714	0.5629648908400567	0.563704742027546	0.4472416835651404	0.13158468869540607	0.44533588257254403	0.5054278240041694	0.5932317035255369	0.9270103586548316	0.885374196432119	0.6665237875233719	0.40196528319618524	0.6725620973390354	0.20567388458681804	0.74637879544851	0.7265728655584616	0.5215057806104697	0.9404334555451898	0.934789334005224	0.15408382404269316	0.6880180039148219	0.16994076645692124	0.7787164857837352	0.7837183212978319	0.20352497931063465	0.5793510086833287	0.4027295926715744	0.9304282518621265	0.005184311611360076	0.6281054747755649	0.5866209991695208	0.6803268153817982	0.8593058087876094	0.24192713880046612	0.9618112008683295	0.643210621703651	0.23105848793862951	0.5732681719704172	0.5972554199594823	0.5284468897950643	0.573946966941373	0.6595658893670544	0.5878042053276683	0.483777411158151	0.2599236142377542	0.8156539650693113	0.9574380526357276	0.5676408410460145	0.2367063889340512	0.9163909086709429	0.7179480845488386	0.994401224323333	0.6787830890991752	0.5354181464478207	0.9633382600131645	0.917176166832188	0.6538683372154207	0.40281969218538344	0.6055287050649559	0.13762286665743936	0.7819102438585663	0.7988803440760854	0.13627522403286949	0.6112394095064028	0.8668610939911979	0.9458222317892873	0.18415789990314932	0.29516204488347453	0.742065363208893	0.9414658450043104	0.9552329957705497	0.9665907647741885	0.6484006732783417	0.3078770089279873	0.17997293084337707	0.37965575739875196	0.8597508449194685	0.993894843011745	0.2519653503320641	0.4071681312008633	0.913097373412152	0.8236167372903181	0.2368502161310308	0.6831066468812509	0.2135823315851026	0.650659860978351	0.8691386967529954	0.6364956629325326	0.1375615816854695
lacZYA	0.6523366459245216	0.7177511254285979	0.4415396389386217	0.8690599351025288	0.9845787967743208	0.9148652840566617	0.9342894238628227	0.4958623303044888	0.8504359872733827	0.15665836637531816	0.70122374222876	0.8237138392532524	0.5879375046944448	0.7116075690089136	0.6470621887912476	0.18245775782105653	0.4558379272631783	0.7715540753430679	0.6736622919080605	0.9507324751616344	0.7872877960587553	0.5432752170033637	0.4574845761188435	0.5793153169988052	0.2599338012789072	0.9650773809026757	0.7628539585357965	0.595581962337097	0.9064798912268635	0.9286801614643039	0.23975554728197365	0.730790593079332	0.1869331137956309	0.963228649053282	0.8291119107345617	0.2805774851671671	0.5922255903807068	0.5483497609233794	0.9605689194517235	0.006937314192536429	0.6022910834918086	0.7240170920750054	0.6555152712877366	0.8882752398943097	0.36914757878245574	0.9696235919532367	0.9352579007215858	0.35002239885300934	0.6584597196986118	0.5343645426578091	0.5697747217967679	0.5774265674200836	0.8088210444894296	0.667295870054836	0.5720679356870375	0.30659592299418065	0.7951793592620383	0.9763853741907722	0.7256114921788546	0.4301804828666818	0.9585404855467926	0.9465534609700949	0.9958124749979063	0.5991962840230932	0.5341993438895525	0.966151104663501	0.8894343059139381	0.8172786472767356	0.487711575509108	0.8496976280507348	0.16316990502720413	0.7231349295891064	0.8620322030555198	0.27443265288957636	0.7320245234023275	0.9255807719126843	0.926121602096118	0.24593252376149322	0.33895057775980275	0.8261029037306895	0.9075022487512353	0.9664656154897905	0.971777004373305	0.8669643641031081	0.3191007875005433	0.1499326450880387	0.4532249775415875	0.9432172103062098	0.9955463620928655	0.3428331801890267	0.44058171912761585	0.7833765734931448	0.8548147445069659	0.32902467726182955	0.478120670456391	0.2749088527219962	0.6059367697270396	0.9543424518048542	0.5219936468116819	0.1542245581652197
malEFG	0.9124593620596636	0.8306231209901669	0.6808425760130213	0.9135478031655634	0.9770365302096863	0.9740984770972155	0.940069161962651	0.6742776026673862	0.9743893485782495	0.24769880562587138	0.9329419454416764	0.9346859807019958	0.8075783386145591	0.7288105243502022	0.50925835318642	0.23786260770387016	0.6256292736309425	0.5947792600130102	0.6309907769340252	0.9487413727045393	0.8900801005329593	0.6676076837076436	0.5528989040025898	0.8719553260089176	0.3499085227221655	0.9370421725291638	0.8567543710145766	0.748341696288548	0.7770961521314556	0.8116001082290839	0.3390904395885491	0.8419564496953689	0.22871419403694146	0.9473895337997048	0.6347889574227881	0.3347100925843464	0.7406057065204835	0.6560860965049462	0.9581210201740791	0.0191929603311122	0.6754533002067706	0.669585679044219	0.626942638829891	0.9105661837265165	0.6847563839840991	0.9723830834276855	0.7382105649156058	0.45199723620856624	0.6298352574208389	0.9061696610613719	0.8299232681899937	0.6243392308538346	0.834575231578762	0.7075024309551513	0.6854735150899626	0.3888033037821748	0.6065841636022539	0.9727017053960059	0.5909464937181059	0.32309740467874903	0.937545972482501	0.9528457043258168	0.9967877004973988	0.650000454754614	0.73792160677473	0.8788432374686654	0.890741927556431	0.7977474843952735	0.4581779430932758	0.7839383930095881	0.23256536470456385	0.9471509993125616	0.942487921794528	0.20340459265414887	0.7659768593867861	0.953463546170039	0.9183713313993715	0.2931926832628203	0.47835637667207004	0.9146431680309639	0.9563178881530003	0.9833044847758043	0.9703186670781272	0.8825887171874823	0.6162205178753636	0.2590333021661925	0.43538321374660083	0.8592251128311448	0.9961380005512955	0.4221031216597063	0.5458501266801123	0.9537252559402639	0.7120978834956808	0.43317346227983033	0.9126593580184096	0.3438179402146699	0.5398489138359415	0.9488613142935646	0.6861667095088543	0.17649750219633362
malI	0.2240911789683729	0.16428644107468246	0.2525469572279385	0.19262115093981644	0.13950578743253603	0.1730669547567223	0.15904200744406027	0.412395013776773	0.13376168454558374	0.4756268484170388	0.2468570801702328	0.14516229479579576	0.33550559752086045	0.3538204764802245	0.4132470407500091	0.2899270453674305	0.37015033531060965	0.3051196739647405	0.3291585562484896	0.15173358359653993	0.2185517911931996	0.28839933525318123	0.34709881062732034	0.31654056587986057	0.3094105928566661	0.14351628928945998	0.2627847036639322	0.4381810536155748	0.19615531766708424	0.21961897535626793	0.6085690409358043	0.2503753496190438	0.3675893494856705	0.12522438321844595	0.29921417806139206	0.32318146826182054	0.36528030679531326	0.3455409320436472	0.17296753451601404	0.41586304939975816	0.3889477441711362	0.3268137643210776	0.2911701744154192	0.2937892570203147	0.31883421237282467	0.18542896056363872	0.17174636873283725	0.4813501957194509	0.1646023486275685	0.25696668355605284	0.38500450371235717	0.2224784790457614	0.21752998660734055	0.37034000063278	0.35868915722121764	0.3523721829581828	0.23236357014994208	0.17282382780530436	0.2823993304623296	0.32929287461677426	0.2060382749754901	0.3048677791183349	0.15762419934656893	0.3101066660229485	0.24281241799561232	0.1498234379036588	0.2583380241658664	0.23111911020513023	0.3767872155519235	0.2579152506170868	0.39468671122040516	0.21433533662322254	0.2771895599782779	0.32534256869269673	0.22938438617581833	0.1671849043845699	0.19772253779289425	0.2948231197057742	0.4423590637835422	0.24514369731828597	0.26001481723596553	0.20523941053621017	0.1698923655635275	0.2566563019865415	0.33504291892257687	0.4238792991354384	0.3299762051557124	0.14888396444683616	0.17916751367814812	0.253342291707762	0.4207131863681213	0.16538347994002334	0.23660898571519712	0.491881629438808	0.2906335414187882	0.3860094223079817	0.315933069803619	0.13587096046414826	0.22017453612482757	0.43335967251337093
malK_lamB_malM	0.7316152279440715	0.7353262262053946	0.5583979299185308	0.8692154454682492	0.9661502936275568	0.9792554130062311	0.9701572172144391	0.6521693626346474	0.9156234210578775	0.4582427336583341	0.9277213974706021	0.9244338560076728	0.9335671568401062	0.7397808490461038	0.6500000497715586	0.23091795954262467	0.6639332355976999	0.7662820007177507	0.6682469284567566	0.878823977066662	0.8997346298919268	0.71985617022975	0.535987622774336	0.8666835710659875	0.5771608874867898	0.9398820028125838	0.9156769304895614	0.8263026701917523	0.9134074334154866	0.8951468375335294	0.2884358406518579	0.9472001617077883	0.262673839916592	0.936500360312559	0.809127258483449	0.4217851940485448	0.8056962269019471	0.6989178596296205	0.9772423845423932	0.021193214955928727	0.656573347599165	0.625004064823432	0.8230807942683177	0.9417803564105539	0.6459515699969328	0.9638210200490779	0.9612363727085642	0.46451690513930505	0.6799165982814971	0.6748713421431991	0.706982348126728	0.7680693738324362	0.8738981173342366	0.6546361884884402	0.5677967543083557	0.4465934425009953	0.6592940973865719	0.9739148440338179	0.7210895988579878	0.6213287411083761	0.9759806495140384	0.7975676307303529	0.9969233544775777	0.7925178509547368	0.7919632409682719	0.960384130593114	0.957501878866404	0.8594331265976726	0.7556463660637269	0.861465631875502	0.26967187933814546	0.7658508053137915	0.9216739433718114	0.27726622966935577	0.8614593451802166	0.9564977503943497	0.951101220703638	0.4502000359090812	0.5644468718898081	0.7425612477214009	0.8772011541595278	0.9868372599416123	0.9806494810748871	0.9501074038679376	0.6500001795619684	0.3363731318038604	0.5536864580406317	0.859609202413199	0.9965729410323781	0.4661607490420319	0.5366912167487425	0.9418249623206157	0.8326584383386243	0.38680720991107587	0.8634518409035004	0.3651532310289233	0.7895577966490541	0.9759352527236149	0.8282636434100588	0.2758534446418042
